,Time_24h,Hour,Minute,Date,Day of the week,CarCount,BikeCount,BusCount,Traffic Situation,Minute_sin,Minute_cos,Hour_sin,Hour_cos,IsDay,Day of the week_cos,Day of the week_sin
184,22:00,22,0,11,2,15,2,1,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-0.22252093395631434,0.9749279121818236
185,22:15,22,15,11,2,12,2,2,1,1.0,2.83276944882399e-16,-0.5000000000000004,0.8660254037844384,0,-0.22252093395631434,0.9749279121818236
186,22:30,22,30,11,2,5,0,0,1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,-0.22252093395631434,0.9749279121818236
187,22:45,22,45,11,2,11,1,2,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,-0.22252093395631434,0.9749279121818236
188,23:00,23,0,11,2,6,1,2,1,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,-0.22252093395631434,0.9749279121818236
189,23:15,23,15,11,2,6,0,1,1,1.0,2.83276944882399e-16,-0.25881904510252157,0.9659258262890681,0,-0.22252093395631434,0.9749279121818236
190,23:30,23,30,11,2,10,0,2,1,5.66553889764798e-16,-1.0,-0.25881904510252157,0.9659258262890681,0,-0.22252093395631434,0.9749279121818236
191,23:45,23,45,11,2,5,0,1,1,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,0,-0.22252093395631434,0.9749279121818236
192,00:00,0,0,12,3,6,1,2,1,0.0,1.0,0.0,1.0,0,-0.900968867902419,0.43388373911755823
193,00:15,0,15,12,3,5,2,1,1,1.0,2.83276944882399e-16,0.0,1.0,0,-0.900968867902419,0.43388373911755823
194,00:30,0,30,12,3,6,1,0,1,5.66553889764798e-16,-1.0,0.0,1.0,0,-0.900968867902419,0.43388373911755823
195,00:45,0,45,12,3,9,2,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0,-0.900968867902419,0.43388373911755823
196,01:00,1,0,12,3,11,2,2,1,0.0,1.0,0.25881904510252074,0.9659258262890683,0,-0.900968867902419,0.43388373911755823
197,01:15,1,15,12,3,8,2,0,1,1.0,2.83276944882399e-16,0.25881904510252074,0.9659258262890683,0,-0.900968867902419,0.43388373911755823
198,01:30,1,30,12,3,14,2,0,1,5.66553889764798e-16,-1.0,0.25881904510252074,0.9659258262890683,0,-0.900968867902419,0.43388373911755823
199,01:45,1,45,12,3,8,0,0,1,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0,-0.900968867902419,0.43388373911755823
200,02:00,2,0,12,3,10,1,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-0.900968867902419,0.43388373911755823
201,02:15,2,15,12,3,14,0,1,1,1.0,2.83276944882399e-16,0.49999999999999994,0.8660254037844387,0,-0.900968867902419,0.43388373911755823
202,02:30,2,30,12,3,8,1,0,1,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0,-0.900968867902419,0.43388373911755823
203,02:45,2,45,12,3,12,2,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,-0.900968867902419,0.43388373911755823
204,03:00,3,0,12,3,15,2,1,1,0.0,1.0,0.7071067811865475,0.7071067811865476,0,-0.900968867902419,0.43388373911755823
205,03:15,3,15,12,3,12,2,1,1,1.0,2.83276944882399e-16,0.7071067811865475,0.7071067811865476,0,-0.900968867902419,0.43388373911755823
206,03:30,3,30,12,3,8,0,2,1,5.66553889764798e-16,-1.0,0.7071067811865475,0.7071067811865476,0,-0.900968867902419,0.43388373911755823
207,03:45,3,45,12,3,10,1,2,1,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,0,-0.900968867902419,0.43388373911755823
208,04:00,4,0,12,3,90,5,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
209,04:15,4,15,12,3,57,9,0,0,1.0,2.83276944882399e-16,0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
210,04:30,4,30,12,3,61,5,0,0,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
211,04:45,4,45,12,3,84,10,6,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
212,05:00,5,0,12,3,59,8,5,0,0.0,1.0,0.9659258262890683,0.25881904510252074,1,-0.900968867902419,0.43388373911755823
213,05:15,5,15,12,3,64,5,3,1,1.0,2.83276944882399e-16,0.9659258262890683,0.25881904510252074,1,-0.900968867902419,0.43388373911755823
214,05:30,5,30,12,3,72,3,5,0,5.66553889764798e-16,-1.0,0.9659258262890683,0.25881904510252074,1,-0.900968867902419,0.43388373911755823
215,05:45,5,45,12,3,102,12,14,1,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,1,-0.900968867902419,0.43388373911755823
216,06:00,6,0,12,3,132,16,23,3,0.0,1.0,1.0,6.123233995736766e-17,1,-0.900968867902419,0.43388373911755823
217,06:15,6,15,12,3,114,11,25,1,1.0,2.83276944882399e-16,1.0,6.123233995736766e-17,1,-0.900968867902419,0.43388373911755823
218,06:30,6,30,12,3,117,18,22,3,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,-0.900968867902419,0.43388373911755823
219,06:45,6,45,12,3,149,15,10,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,1,-0.900968867902419,0.43388373911755823
220,07:00,7,0,12,3,103,29,12,1,0.0,1.0,0.9659258262890683,-0.25881904510252063,1,-0.900968867902419,0.43388373911755823
221,07:15,7,15,12,3,81,30,16,1,1.0,2.83276944882399e-16,0.9659258262890683,-0.25881904510252063,1,-0.900968867902419,0.43388373911755823
222,07:30,7,30,12,3,140,14,12,3,5.66553889764798e-16,-1.0,0.9659258262890683,-0.25881904510252063,1,-0.900968867902419,0.43388373911755823
223,07:45,7,45,12,3,88,25,23,1,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,1,-0.900968867902419,0.43388373911755823
224,08:00,8,0,12,3,146,17,20,3,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,-0.900968867902419,0.43388373911755823
225,08:15,8,15,12,3,148,16,25,3,1.0,2.83276944882399e-16,0.8660254037844387,-0.4999999999999998,1,-0.900968867902419,0.43388373911755823
226,08:30,8,30,12,3,125,21,22,3,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,-0.900968867902419,0.43388373911755823
227,08:45,8,45,12,3,88,30,23,1,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1,-0.900968867902419,0.43388373911755823
228,09:00,9,0,12,3,67,14,24,1,0.0,1.0,0.7071067811865476,-0.7071067811865475,1,-0.900968867902419,0.43388373911755823
229,09:15,9,15,12,3,56,12,30,2,1.0,2.83276944882399e-16,0.7071067811865476,-0.7071067811865475,1,-0.900968867902419,0.43388373911755823
230,09:30,9,30,12,3,75,9,15,1,5.66553889764798e-16,-1.0,0.7071067811865476,-0.7071067811865475,1,-0.900968867902419,0.43388373911755823
231,09:45,9,45,12,3,52,8,5,0,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,1,-0.900968867902419,0.43388373911755823
232,10:00,10,0,12,3,40,9,25,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,-0.900968867902419,0.43388373911755823
233,10:15,10,15,12,3,46,7,30,1,1.0,2.83276944882399e-16,0.49999999999999994,-0.8660254037844387,1,-0.900968867902419,0.43388373911755823
234,10:30,10,30,12,3,76,6,8,0,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,-0.900968867902419,0.43388373911755823
235,10:45,10,45,12,3,62,6,6,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1,-0.900968867902419,0.43388373911755823
236,11:00,11,0,12,3,63,8,9,1,0.0,1.0,0.258819045102521,-0.9659258262890682,1,-0.900968867902419,0.43388373911755823
237,11:15,11,15,12,3,39,2,12,1,1.0,2.83276944882399e-16,0.258819045102521,-0.9659258262890682,1,-0.900968867902419,0.43388373911755823
238,11:30,11,30,12,3,55,7,4,1,5.66553889764798e-16,-1.0,0.258819045102521,-0.9659258262890682,1,-0.900968867902419,0.43388373911755823
239,11:45,11,45,12,3,64,9,8,2,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,1,-0.900968867902419,0.43388373911755823
240,12:00,12,0,12,3,56,1,5,1,0.0,1.0,1.2246467991473532e-16,-1.0,1,-0.900968867902419,0.43388373911755823
241,12:15,12,15,12,3,43,3,4,1,1.0,2.83276944882399e-16,1.2246467991473532e-16,-1.0,1,-0.900968867902419,0.43388373911755823
242,12:30,12,30,12,3,52,0,3,1,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,1,-0.900968867902419,0.43388373911755823
243,12:45,12,45,12,3,25,7,4,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,-0.900968867902419,0.43388373911755823
244,13:00,13,0,12,3,47,13,0,0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1,-0.900968867902419,0.43388373911755823
245,13:15,13,15,12,3,26,16,31,1,1.0,2.83276944882399e-16,-0.2588190451025208,-0.9659258262890683,1,-0.900968867902419,0.43388373911755823
246,13:30,13,30,12,3,86,3,9,1,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,1,-0.900968867902419,0.43388373911755823
247,13:45,13,45,12,3,46,6,21,1,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,1,-0.900968867902419,0.43388373911755823
248,14:00,14,0,12,3,66,13,3,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,-0.900968867902419,0.43388373911755823
249,14:15,14,15,12,3,89,19,21,1,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,1,-0.900968867902419,0.43388373911755823
250,14:30,14,30,12,3,88,1,10,1,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,-0.900968867902419,0.43388373911755823
251,14:45,14,45,12,3,88,8,8,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,-0.900968867902419,0.43388373911755823
252,15:00,15,0,12,3,96,20,28,2,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1,-0.900968867902419,0.43388373911755823
253,15:15,15,15,12,3,70,1,20,1,1.0,2.83276944882399e-16,-0.7071067811865471,-0.7071067811865479,1,-0.900968867902419,0.43388373911755823
254,15:30,15,30,12,3,79,3,14,1,5.66553889764798e-16,-1.0,-0.7071067811865471,-0.7071067811865479,1,-0.900968867902419,0.43388373911755823
255,15:45,15,45,12,3,133,6,21,3,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,1,-0.900968867902419,0.43388373911755823
256,16:00,16,0,12,3,128,11,38,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,-0.900968867902419,0.43388373911755823
257,16:15,16,15,12,3,123,27,34,3,1.0,2.83276944882399e-16,-0.8660254037844384,-0.5000000000000004,1,-0.900968867902419,0.43388373911755823
258,16:30,16,30,12,3,129,23,17,3,5.66553889764798e-16,-1.0,-0.8660254037844384,-0.5000000000000004,1,-0.900968867902419,0.43388373911755823
259,16:45,16,45,12,3,104,22,40,3,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,-0.900968867902419,0.43388373911755823
260,17:00,17,0,12,3,128,9,19,3,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1,-0.900968867902419,0.43388373911755823
261,17:15,17,15,12,3,130,10,38,3,1.0,2.83276944882399e-16,-0.9659258262890683,-0.25881904510252063,1,-0.900968867902419,0.43388373911755823
262,17:30,17,30,12,3,146,14,35,3,5.66553889764798e-16,-1.0,-0.9659258262890683,-0.25881904510252063,1,-0.900968867902419,0.43388373911755823
263,17:45,17,45,12,3,120,22,32,3,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,1,-0.900968867902419,0.43388373911755823
264,18:00,18,0,12,3,102,25,31,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,-0.900968867902419,0.43388373911755823
265,18:15,18,15,12,3,116,11,18,1,1.0,2.83276944882399e-16,-1.0,-1.8369701987210297e-16,1,-0.900968867902419,0.43388373911755823
266,18:30,18,30,12,3,83,19,15,1,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16,1,-0.900968867902419,0.43388373911755823
267,18:45,18,45,12,3,67,10,11,1,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,-0.900968867902419,0.43388373911755823
268,19:00,19,0,12,3,98,5,9,1,0.0,1.0,-0.9659258262890684,0.2588190451025203,0,-0.900968867902419,0.43388373911755823
269,19:15,19,15,12,3,61,2,11,1,1.0,2.83276944882399e-16,-0.9659258262890684,0.2588190451025203,0,-0.900968867902419,0.43388373911755823
270,19:30,19,30,12,3,80,14,5,1,5.66553889764798e-16,-1.0,-0.9659258262890684,0.2588190451025203,0,-0.900968867902419,0.43388373911755823
271,19:45,19,45,12,3,59,5,6,0,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,0,-0.900968867902419,0.43388373911755823
272,20:00,20,0,12,3,68,14,20,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
273,20:15,20,15,12,3,84,15,12,1,1.0,2.83276944882399e-16,-0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
274,20:30,20,30,12,3,67,19,16,1,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
275,20:45,20,45,12,3,53,14,19,2,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0,-0.900968867902419,0.43388373911755823
276,21:00,21,0,12,3,50,1,6,1,0.0,1.0,-0.7071067811865477,0.7071067811865474,0,-0.900968867902419,0.43388373911755823
277,21:15,21,15,12,3,64,0,9,1,1.0,2.83276944882399e-16,-0.7071067811865477,0.7071067811865474,0,-0.900968867902419,0.43388373911755823
278,21:30,21,30,12,3,70,4,5,1,5.66553889764798e-16,-1.0,-0.7071067811865477,0.7071067811865474,0,-0.900968867902419,0.43388373911755823
279,21:45,21,45,12,3,5,0,0,1,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,0,-0.900968867902419,0.43388373911755823
280,22:00,22,0,12,3,11,2,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-0.900968867902419,0.43388373911755823
281,22:15,22,15,12,3,11,1,1,1,1.0,2.83276944882399e-16,-0.5000000000000004,0.8660254037844384,0,-0.900968867902419,0.43388373911755823
282,22:30,22,30,12,3,12,1,2,1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,-0.900968867902419,0.43388373911755823
283,22:45,22,45,12,3,5,1,0,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,-0.900968867902419,0.43388373911755823
284,23:00,23,0,12,3,5,0,0,1,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,-0.900968867902419,0.43388373911755823
285,23:15,23,15,12,3,6,0,2,1,1.0,2.83276944882399e-16,-0.25881904510252157,0.9659258262890681,0,-0.900968867902419,0.43388373911755823
286,23:30,23,30,12,3,15,1,2,1,5.66553889764798e-16,-1.0,-0.25881904510252157,0.9659258262890681,0,-0.900968867902419,0.43388373911755823
287,23:45,23,45,12,3,6,2,0,1,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,0,-0.900968867902419,0.43388373911755823
288,00:00,0,0,13,4,6,1,2,1,0.0,1.0,0.0,1.0,0,-0.9009688679024191,-0.433883739117558
289,00:15,0,15,13,4,6,1,0,1,1.0,2.83276944882399e-16,0.0,1.0,0,-0.9009688679024191,-0.433883739117558
290,00:30,0,30,13,4,15,1,2,1,5.66553889764798e-16,-1.0,0.0,1.0,0,-0.9009688679024191,-0.433883739117558
291,00:45,0,45,13,4,7,1,2,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0,-0.9009688679024191,-0.433883739117558
292,01:00,1,0,13,4,15,0,0,1,0.0,1.0,0.25881904510252074,0.9659258262890683,0,-0.9009688679024191,-0.433883739117558
293,01:15,1,15,13,4,11,2,2,1,1.0,2.83276944882399e-16,0.25881904510252074,0.9659258262890683,0,-0.9009688679024191,-0.433883739117558
294,01:30,1,30,13,4,14,2,1,1,5.66553889764798e-16,-1.0,0.25881904510252074,0.9659258262890683,0,-0.9009688679024191,-0.433883739117558
295,01:45,1,45,13,4,5,2,2,1,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0,-0.9009688679024191,-0.433883739117558
296,02:00,2,0,13,4,9,0,2,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-0.9009688679024191,-0.433883739117558
297,02:15,2,15,13,4,14,0,0,1,1.0,2.83276944882399e-16,0.49999999999999994,0.8660254037844387,0,-0.9009688679024191,-0.433883739117558
298,02:30,2,30,13,4,5,0,0,1,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0,-0.9009688679024191,-0.433883739117558
299,02:45,2,45,13,4,9,0,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,-0.9009688679024191,-0.433883739117558
300,03:00,3,0,13,4,15,1,2,1,0.0,1.0,0.7071067811865475,0.7071067811865476,0,-0.9009688679024191,-0.433883739117558
301,03:15,3,15,13,4,11,1,0,1,1.0,2.83276944882399e-16,0.7071067811865475,0.7071067811865476,0,-0.9009688679024191,-0.433883739117558
302,03:30,3,30,13,4,14,1,2,1,5.66553889764798e-16,-1.0,0.7071067811865475,0.7071067811865476,0,-0.9009688679024191,-0.433883739117558
303,03:45,3,45,13,4,5,0,1,1,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,0,-0.9009688679024191,-0.433883739117558
304,04:00,4,0,13,4,54,7,2,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,-0.9009688679024191,-0.433883739117558
305,04:15,4,15,13,4,52,5,2,2,1.0,2.83276944882399e-16,0.8660254037844386,0.5000000000000001,0,-0.9009688679024191,-0.433883739117558
306,04:30,4,30,13,4,64,7,3,2,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001,0,-0.9009688679024191,-0.433883739117558
307,04:45,4,45,13,4,28,7,4,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,-0.9009688679024191,-0.433883739117558
308,05:00,5,0,13,4,79,2,2,2,0.0,1.0,0.9659258262890683,0.25881904510252074,1,-0.9009688679024191,-0.433883739117558
309,05:15,5,15,13,4,58,0,3,1,1.0,2.83276944882399e-16,0.9659258262890683,0.25881904510252074,1,-0.9009688679024191,-0.433883739117558
310,05:30,5,30,13,4,43,4,0,1,5.66553889764798e-16,-1.0,0.9659258262890683,0.25881904510252074,1,-0.9009688679024191,-0.433883739117558
311,05:45,5,45,13,4,72,5,3,2,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,1,-0.9009688679024191,-0.433883739117558
312,06:00,6,0,13,4,63,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,1,-0.9009688679024191,-0.433883739117558
313,06:15,6,15,13,4,58,10,1,2,1.0,2.83276944882399e-16,1.0,6.123233995736766e-17,1,-0.9009688679024191,-0.433883739117558
314,06:30,6,30,13,4,25,2,3,1,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,-0.9009688679024191,-0.433883739117558
315,06:45,6,45,13,4,26,6,2,1,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,1,-0.9009688679024191,-0.433883739117558
316,07:00,7,0,13,4,53,5,5,1,0.0,1.0,0.9659258262890683,-0.25881904510252063,1,-0.9009688679024191,-0.433883739117558
317,07:15,7,15,13,4,34,6,1,1,1.0,2.83276944882399e-16,0.9659258262890683,-0.25881904510252063,1,-0.9009688679024191,-0.433883739117558
318,07:30,7,30,13,4,27,3,5,1,5.66553889764798e-16,-1.0,0.9659258262890683,-0.25881904510252063,1,-0.9009688679024191,-0.433883739117558
319,07:45,7,45,13,4,77,0,3,2,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,1,-0.9009688679024191,-0.433883739117558
320,08:00,8,0,13,4,65,10,1,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,-0.9009688679024191,-0.433883739117558
321,08:15,8,15,13,4,65,6,3,2,1.0,2.83276944882399e-16,0.8660254037844387,-0.4999999999999998,1,-0.9009688679024191,-0.433883739117558
322,08:30,8,30,13,4,78,6,2,2,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,-0.9009688679024191,-0.433883739117558
323,08:45,8,45,13,4,36,6,5,1,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1,-0.9009688679024191,-0.433883739117558
324,09:00,9,0,13,4,144,42,11,3,0.0,1.0,0.7071067811865476,-0.7071067811865475,1,-0.9009688679024191,-0.433883739117558
325,09:15,9,15,13,4,125,29,19,3,1.0,2.83276944882399e-16,0.7071067811865476,-0.7071067811865475,1,-0.9009688679024191,-0.433883739117558
326,09:30,9,30,13,4,114,50,6,3,5.66553889764798e-16,-1.0,0.7071067811865476,-0.7071067811865475,1,-0.9009688679024191,-0.433883739117558
327,09:45,9,45,13,4,136,24,20,3,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,1,-0.9009688679024191,-0.433883739117558
328,10:00,10,0,13,4,114,37,19,3,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,-0.9009688679024191,-0.433883739117558
329,10:15,10,15,13,4,141,50,16,3,1.0,2.83276944882399e-16,0.49999999999999994,-0.8660254037844387,1,-0.9009688679024191,-0.433883739117558
330,10:30,10,30,13,4,117,50,20,3,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,-0.9009688679024191,-0.433883739117558
331,10:45,10,45,13,4,103,40,11,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1,-0.9009688679024191,-0.433883739117558
332,11:00,11,0,13,4,131,39,5,3,0.0,1.0,0.258819045102521,-0.9659258262890682,1,-0.9009688679024191,-0.433883739117558
333,11:15,11,15,13,4,119,22,6,1,1.0,2.83276944882399e-16,0.258819045102521,-0.9659258262890682,1,-0.9009688679024191,-0.433883739117558
334,11:30,11,30,13,4,104,35,19,1,5.66553889764798e-16,-1.0,0.258819045102521,-0.9659258262890682,1,-0.9009688679024191,-0.433883739117558
335,11:45,11,45,13,4,146,24,13,3,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,1,-0.9009688679024191,-0.433883739117558
336,12:00,12,0,13,4,134,26,14,3,0.0,1.0,1.2246467991473532e-16,-1.0,1,-0.9009688679024191,-0.433883739117558
337,12:15,12,15,13,4,111,46,19,3,1.0,2.83276944882399e-16,1.2246467991473532e-16,-1.0,1,-0.9009688679024191,-0.433883739117558
338,12:30,12,30,13,4,106,37,19,3,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,1,-0.9009688679024191,-0.433883739117558
339,12:45,12,45,13,4,128,36,12,3,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,-0.9009688679024191,-0.433883739117558
340,13:00,13,0,13,4,101,36,11,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1,-0.9009688679024191,-0.433883739117558
341,13:15,13,15,13,4,142,21,7,3,1.0,2.83276944882399e-16,-0.2588190451025208,-0.9659258262890683,1,-0.9009688679024191,-0.433883739117558
342,13:30,13,30,13,4,124,21,10,1,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,1,-0.9009688679024191,-0.433883739117558
343,13:45,13,45,13,4,103,22,20,1,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,1,-0.9009688679024191,-0.433883739117558
344,14:00,14,0,13,4,139,47,7,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,-0.9009688679024191,-0.433883739117558
345,14:15,14,15,13,4,127,28,20,3,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,1,-0.9009688679024191,-0.433883739117558
346,14:30,14,30,13,4,126,39,13,3,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,-0.9009688679024191,-0.433883739117558
